is very different 30
. they may 30
it came from 30
comes from . 30
s right , 30
and they want 30
. or we 30
ends ) (applause) 30
. (laughter) here 30
yes , and 30
imagine if we 30
how the world 30
of these guys 30
right , but 30
(applause) i & 30
have got to 30
the one in 30
needed to do 30
is no way 30
because she was 30
these , and 30
the island of 30
one day . 30
of space . 30
to cope with 30
and once you 30
another , and 30
because that is 30
you to get 30
body - - 30
if you actually 30
people , they 30
quot ; man 30
says to me 30
how i & 30
so in my 30
you , if 30
; (laughter) the 30
the skin . 30
they would say 30
quot ; actually 30
know . we 30
we just don 30
see what we 30
; re no 30
it . let 30
i do a 30
a little , 30
just for a 30
none of these 30
together with the 30
i learned to 30
; re facing 30
who am i 30
years in the 30
but it could 30
question for you 30
and even the 30
in search of 30
rule of law 30
the poor . 30
is made up 30
different . i 30
from new york 30
around <NUM> years 30
we as a 30
me in my 30
her . i 30
from that . 30
have to , 30
<NUM> pounds . 30
i was writing 30
, the entire 30
is to find 30
world - class 30
importantly , we 30
have to figure 30
in a matter 30
of carbon dioxide 30
so why is 30
better . so 30
they can actually 30
what would be 30
i happen to 30
that was going 30
of people & 30
for their own 30
in our culture 30
instead of having 30
m in the 30
in the moment 30
look like in 30
the solution . 30
. it made 30
; t an 30
of billions of 30
this system , 30
mind . and 30
the money , 30
of course - 30
friends . and 30
you said , 30
in different ways 30
called , & 30
first , and 30
i could find 30
- that i 30
me and he 30
of their time 30
ve got some 30
should be , 30
had , and 30
if you would 30
universe . and 30
good for you 30
planet . it 30
; t ? 30
is . & 30
saying is that 30
: i am 30
you do with 30
talking to the 30
with their own 30
and it might 30
thousand years ago 30
the economy , 30
, we say 30
i could tell 30
school - - 30
inspired by the 30
look - - 30
is the key 30
very often , 30
of this in 30
we can tell 30
a decade ago 30
seeing here is 30
a completely new 30
we sort of 30
person - - 30
now . (laughter) 30
of evolution . 30
, i suppose 30
. the day 30
on my way 30
; t working 30
i told my 30
about . we 30
system , but 30
it shouldn & 30
did . we 30
managed to get 30
where i am 30
didn ’ t 30
changed , and 30
and while i 30
million people in 30
right thing to 30
to fix it 30
and even in 30
wrong . it 30
a community of 30
what if , 30
. but unfortunately 30
? is that 30
a bad thing 30
: ok . 30
; d probably 30
of having a 30
bit like a 30
it may not 30
tried to make 30
maybe we & 30
there are four 30
and at some 30
and can be 30
if you make 30
be like , 30
ve never been 30
my story . 30
few weeks later 30
if they are 30
- she & 30
- so i 30
this , to 30
re saying , 30
when i have 30
her life . 30
the front lines 30
at the national 30
the privilege of 30
, i wouldn 30
, to bring 30
out that we 30
like when you 30
. but over 30
about <NUM> miles 30
s difficult to 30
quot ; means 30
an impact on 30
most of their 30
is less than 30
allowing us to 30
the <NUM> million 30
, they started 30
change - - 30
good . & 30
a certain way 30
education , and 30
; t heard 30
. in particular 30
mind , i 30
. in many 30
the cloud , 30
want to , 30
so that he 30
do , is 30
the direction of 30
happen . i 30
thing . you 30
see what the 30
two percent of 30
ca : that 30
know if i 30
of our life 30
ve ever had 30
and create a 30
of it - 30
a tree . 30
at school . 30
side , you 30
good thing to 30
just the beginning 30
saying & quot 30
however , i 30
you can even 30
anymore . so 30
so we took 30
the site . 30
interested in , 30
, this would 30
appear to be 30
per second , 30
ve shown you 30
about a <NUM> 30
a step back 30
re just going 30
now i can 30
world , because 30
the present , 30
she had been 30
cutting - edge 30
on the computer 30
it was because 30
ask them to 30
amount of energy 30
, to tell 30
, very small 30
there should be 30
go on and 30
the best , 30
the rule of 30
was that , 30
, so now 30
is important , 30
to the new 30
; s hand 30
one , it 30
at any given 30
a great way 30
in nigeria , 30
of going to 30
, or an 30
; s changing 30
the place , 30
state - of 30
the - art 30
back to work 30
then , if 30
ago . the 30
s what happened 30
use , and 30
a really big 30
not the first 30
well i & 30
like to start 30
he and his 30
an increase in 30
we believe in 30
a country , 30
movie & quot 30
places that are 30
find is that 30
we will see 30
a look . 30
; s imagine 30
when they come 30
t know anything 30
in that case 30
mean that we 30
man . & 30
? do we 30
what we would 30
all together , 30
two things that 30
m working on 30
been looking at 30
yet , we 30
, until i 30
indeed , the 30
was that it 30
home . so 30
to make my 30
most of it 30
<NUM> - minute 30
that people don 30
they came from 30
the emergence of 30
do so , 30
to <NUM> dollars 30
, i tried 30
other - - 30
<NUM> times as 30
, and nobody 30
that if they 30
of this technology 30
people that have 30
that has the 30
your eyes , 30
, there has 30
important for the 30
? all right 30
what i see 30
end , the 30
the destruction of 30
in the military 30
of america , 30
. for <NUM> 30
the black hole 30
to . so 30
of my career 30
there , so 30
, so - 30
. this can 30
and we looked 30
the success of 30
ask yourself , 30
on my own 30
been thinking about 30
out there ? 30
depending on the 30
, this guy 30
and they use 30
us , i 30
? have you 30
: and so 30
is to use 30
the ice , 30
life of the 30
small number of 30
you should have 30
the kids . 30
is about to 30
around me . 30
the three - 30
long way to 30
all this , 30
many years . 30
; s ready 30
. (applause) this 30
. it isn 30
; re sort 30
re sort of 30
years of age 30
all my life 30
you what it 30
the left and 30
he was not 30
of the moon 30
the ones we 30
to work at 30
a system of 30
which you & 30
all about the 30
, it starts 30
or something , 30
) - - 30
; s book 30
this might be 30
a u . 30
the north pole 30
for a new 30
health , and 30
s a couple 30
; ve really 30
so they are 30
system . i 30
then we had 30
see , that 30
why they & 30
it . well 30
, you actually 30
at the surface 30
latin america , 30
my case , 30
m not the 30
. u . 30
you think they 29
your hands . 29
for just a 29
a recent study 29
of how much 29
a product of 29
say that it 29
it was something 29
book , i 29
a certain point 29
and behold , 29
where there was 29
for some time 29
now you have 29
they came up 29
? why don 29
it . she 29
just to get 29
the 1950s , 29
human body . 29
of the men 29
just sort of 29
unfortunately , the 29
. it shows 29
; re giving 29
on , you 29
moment , we 29
written by a 29
do they have 29
a conversation with 29
; t listen 29
you do the 29
was , you 29
asked them , 29
with so many 29
t want it 29
- - your 29
based on this 29
, you probably 29
together . they 29
life . that 29
s probably the 29
. and remember 29
to come , 29
i said i 29
human brain . 29
, and hopefully 29
can no longer 29
that matter , 29
all know what 29
of doing this 29
now , & 29
two weeks , 29
there , in 29
s why you 29
; re missing 29
in each of 29
<NUM> minutes of 29
the potential of 29
t understand . 29
in the home 29
of my brain 29
but it will 29
and more than 29
- there was 29
there , there 29
that are coming 29
? is this 29
no , this 29
put into the 29
to this question 29
a machine that 29
. and only 29
. i live 29
a life - 29
me out of 29
? but i 29
and before i 29
way around . 29
with my wife 29
and it made 29
example , when 29
and of the 29
know that that 29
working on . 29
is great , 29
and so my 29
not . it 29
it makes you 29
have to move 29
: can you 29
way it & 29
know this is 29
for you and 29
and he asked 29
and the story 29
lot of times 29
a young girl 29
to read , 29
went back and 29
in . the 29
world trade center 29
; t in 29
an artist . 29
, both of 29
(applause) ( applause 29
this place , 29
to speak . 29
the culture of 29
; it can 29
a company that 29
and sure enough 29
in paris , 29
to say the 29
be a bit 29
and do you 29
people have to 29
get older , 29
, we cannot 29
these are two 29
; t doing 29
come out . 29
years ago that 29
cities in the 29
yourself , & 29
man - made 29
have to build 29
time . there 29
might think that 29
for sure , 29
work . you 29
and second , 29
you one example 29
know how much 29
world where we 29
. third , 29
example , is 29
) it & 29
idea that you 29
to the person 29
i invite you 29
are based on 29
life . they 29
all need to 29
a whole series 29
whole series of 29
. they wanted 29
, maybe <NUM> 29
go there . 29
you go on 29
we were not 29
if he & 29
and do something 29
own . and 29
be & quot 29
experience . so 29
a device that 29
in the desert 29
, sir . 29
little piece of 29
up on a 29
myself . and 29
are sort of 29
is to do 29
billion dollars , 29
you used to 29
right , that 29
to argue that 29
and , & 29
in love . 29
want to focus 29
which is like 29
i really like 29
she wants to 29
? (laughter) (applause) 29
it is going 29
she can & 29
cities . and 29
their children . 29
what happened , 29
and take a 29
us to understand 29
? does it 29
and more of 29
the fabric of 29
do all the 29
. because that 29
, followed by 29
industry , and 29
do this for 29
. in those 29
i think for 29
up as a 29
come to me 29
can talk to 29
man . and 29
to say something 29
to me - 29
a long story 29
into the room 29
the foundation of 29
nine - year 29
and so one 29
did we do 29
you with this 29
process . it 29
, here , 29
doing . i 29
my friends and 29
the country & 29
a problem in 29
the next level 29
in <NUM> in 29
quot ; be 29
to see in 29
no one can 29
you . what 29
in college , 29
college , i 29
, my friends 29
, first , 29
has shown that 29
is starting to 29
course , a 29
the fear of 29
say , if 29
you were in 29
a million years 29
tell them that 29
one . but 29
that actually , 29
to hear about 29
wake up in 29
everything that i 29
said : & 29
of people like 29
tell me about 29
now is to 29
have to learn 29
have a much 29
. the very 29
. now imagine 29
you right now 29
we are talking 29
the types of 29
good idea . 29
<NUM> billion . 29
it right , 29
- it - 29
to use these 29
about five years 29
brain & # 29
it back . 29
that i learned 29
back home , 29
the hundreds of 29
did we get 29
on a very 29
of the 21st 29
was starting to 29
time it & 29
to get an 29
will give you 29
. i use 29
just couldn & 29
i told them 29
, aren & 29
. he just 29
now is that 29
a year in 29
you have . 29
: and i 29
that was an 29
or <NUM> percent 29
i went down 29
got rid of 29
much in the 29
yes , that 29
what did i 29
one thing : 29
into the ocean 29
just as the 29
is a global 29
- - literally 29
for that is 29
to a few 29
, like me 29
all this . 29
think that is 29
, whatever it 29
of doing that 29
or do you 29
, across the 29
of people and 29
the young people 29
it together . 29
we might have 29
the best - 29
me . that 29
, essentially , 29
little bit better 29
? ok . 29
a symbol of 29
and i used 29
, but can 29
a thousand years 29
i hope , 29
in fact . 29
story , i 29
from you . 29
mom & # 29
book & quot 29
it was pretty 29
of all . 29
to be treated 29
not because of 29
in . we 29
systems , and 29
put that in 29
the key thing 29
now have a 29
and they put 29
, until you 29
of history , 29
; s history 29
we have more 29
yes , they 29
doing it for 29
it away . 29
one time , 29
much more likely 29
; re much 29
billions of people 29
i heard about 29
of the disease 29
months , i 29
stories . and 29
get a job 29
, and ultimately 29
beginning of this 29
not as a 29
the printing press 29
time in history 29
a decade . 29
this question , 29
; s attention 29
middle - aged 29
to , you 29
but also in 29
important for us 29
the physics of 29
